order_id,order_date,ship_date,year,month,quarter,week,season,customer_id,customer_type,customer_age_group,customer_gender,loyalty_status,customer_lifetime_value,product_id,product_name,category,sub_category,brand,product_condition,quantity,unit_price,discount,shipping_method,shipping_cost,total_sales,cost_price,profit,profit_margin,revenue_target,target_achievement_pct,region,city,warehouse,segment,sales_channel,marketing_source,salesperson_id,sales_team,commission,payment_mode,order_status,return_flag,delivery_time_days,customer_rating,customer_type_flag,profit_category,sales_person
ORD-11490,25-04-2024,02-05-2024,2024,April,2,17,Spring,CUST-988,Corporate,18-25,Other,Platinum,2875,PROD-SHO-742,Logitech Shoes,Clothing,Shoes,Logitech,New,8,82.34,0,Standard,47.69,658.72,57.64,149.91,0.2276,654.62,1.0063,East,Philadelphia,WH-Beta,Corporate,Mobile App,Email,SP-138,Team Gamma,7.5,PayPal,Delivered,No,7,4,2,Medium,Mike Ross
ORD-11491,16-10-2025,23-10-2025,2025,October,4,42,Fall,CUST-648,Corporate,18-25,Male,Gold,2410,PROD-BED-820,HP Beds,Furniture,Beds,HP,Refurbished,5,350.73,0.05,Overnight,13.7,1665.97,245.51,424.72,0.2549,1655.59,1.0063,West,Seattle,WH-Alpha,Consumer,In-store,Affiliate,SP-150,Team Gamma,21.24,PayPal,Delivered,No,7,5,2,Medium,Mike Ross
ORD-11492,28-12-2024,29-12-2024,2024,December,4,52,Winter,CUST-452,Small Business,26-35,Other,Bronze,789,PROD-SHI-628,Dell Shirts,Clothing,Shirts,Dell,New,1,104.5,0.2,Express,45.54,83.6,73.15,-35.09,-0.4197,83.08,1.0063,North,New York,WH-Beta,Consumer,Online,Social Media,SP-140,Team Gamma,0,Cash,Delivered,No,1,5,3,Loss,Mike Ross
ORD-11493,18-05-2023,20-05-2023,2023,May,2,20,Spring,CUST-998,Corporate,36-50,Other,Platinum,3058,PROD-SMA-983,Dell Smartphones,Electronics,Smartphones,Dell,New,1,420.76,0,Express,11.37,420.76,294.53,114.86,0.273,418.14,1.0063,North,Boston,WH-Gamma,Corporate,Online,Direct,SP-121,Team Alpha,5.74,Debit Card,Delivered,No,2,2,2,Medium,Donna Paulsen
ORD-11494,02-11-2025,07-11-2025,2025,November,4,44,Fall,CUST-520,Small Business,18-25,Female,Gold,860,PROD-BEL-291,HP Belts,Accessories,Belts,HP,New,3,188.59,0,Express,27.84,565.77,132.01,141.9,0.2508,562.25,1.0063,East,DC,WH-Alpha,Corporate,Mobile App,Email,SP-108,Team Gamma,7.1,Debit Card,Delivered,No,5,2,3,Medium,Harvey Specter
ORD-11495,20-10-2023,23-10-2023,2023,October,4,42,Fall,CUST-370,Small Business,50+,Male,Platinum,2122,PROD-BIN-690,Samsung Binders,Office Supplies,Binders,Samsung,New,1,50.45,0,Express,33.96,50.45,20.18,-3.69,-0.0731,50.14,1.0062,North,New York,WH-Alpha,Consumer,Online,Direct,SP-141,Team Gamma,0,PayPal,Shipped,No,3,4,3,Loss,Mike Ross
ORD-11496,03-05-2024,05-05-2024,2024,May,2,18,Spring,CUST-492,Corporate,36-50,Female,Silver,4814,PROD-PAN-611,Logitech Pants,Clothing,Pants,Logitech,New,1,110.88,0,Overnight,25.81,110.88,77.62,7.45,0.0672,110.19,1.0063,West,San Francisco,WH-Gamma,Corporate,Online,Email,SP-115,Team Alpha,0.37,Debit Card,Delivered,No,2,3,2,Medium,Jane Smith
ORD-11497,08-11-2023,15-11-2023,2023,November,4,45,Fall,CUST-770,Corporate,50+,Female,Platinum,4594,PROD-PAP-318,IKEA Paper,Office Supplies,Paper,IKEA,New,10,42.54,0,Overnight,47.83,425.4,17.02,207.37,0.4875,422.75,1.0063,East,DC,WH-Gamma,Corporate,Online,Direct,SP-124,Team Beta,10.37,Debit Card,Delivered,No,7,1,2,Medium,John Doe
ORD-11498,21-05-2023,27-05-2023,2023,May,2,20,Spring,CUST-597,Small Business,36-50,Female,Gold,2953,PROD-PEN-776,Adidas Pens,Office Supplies,Pens,Adidas,New,8,58.14,0,Overnight,19.99,465.12,23.26,259.05,0.557,462.22,1.0063,West,San Francisco,WH-Alpha,Consumer,Mobile App,Social Media,SP-126,Team Gamma,12.95,Cash,Shipped,No,6,5,3,Medium,Donna Paulsen
ORD-11499,22-11-2024,27-11-2024,2024,November,4,47,Fall,CUST-685,Corporate,26-35,Male,Bronze,2515,PROD-BEL-943,Dell Belts,Accessories,Belts,Dell,New,1,155.43,0,Overnight,28.73,155.43,108.8,17.9,0.1152,154.46,1.0063,West,San Francisco,WH-Gamma,Corporate,Online,Affiliate,SP-135,Team Gamma,0.9,Credit Card,Delivered,No,5,1,2,Medium,Harvey Specter
ORD-11500,10-10-2025,13-10-2025,2025,October,4,41,Fall,CUST-723,Individual,50+,Male,Platinum,2540,PROD-SHI-860,Dell Shirts,Clothing,Shirts,Dell,Refurbished,16,120.48,0.2,Overnight,8.4,1542.14,84.34,184.3,0.1195,1532.53,1.0063,South,Miami,WH-Alpha,Home Office,Mobile App,Search Engine,SP-131,Team Beta,9.22,Credit Card,Shipped,No,3,2,1,Medium,Rachel Zane
ORD-11501,08-07-2024,13-07-2024,2024,July,3,28,Summer,CUST-584,Corporate,50+,Female,Platinum,2544,PROD-BIN-578,Dell Binders,Office Supplies,Binders,Dell,New,2,40.63,0,Overnight,43.35,81.26,16.25,5.41,0.0666,80.75,1.0063,West,San Francisco,WH-Beta,Consumer,In-store,Search Engine,SP-134,Team Gamma,0.27,Cash,Cancelled,No,5,1,2,Medium,John Doe
ORD-11502,24-10-2024,29-10-2024,2024,October,4,43,Fall,CUST-138,Corporate,26-35,Male,Gold,3300,PROD-SMA-374,Levis Smartphones,Electronics,Smartphones,Levis,New,9,463.06,0.05,Express,23.6,3959.16,324.14,1018.3,0.2572,3934.49,1.0063,South,Atlanta,WH-Gamma,Home Office,Online,Search Engine,SP-134,Team Beta,50.92,Cash,Shipped,No,5,2,2,High,Mike Ross
ORD-11503,03-01-2025,10-01-2025,2025,January,1,1,Winter,CUST-276,Individual,50+,Female,Bronze,3470,PROD-TAB-753,Samsung Tables,Furniture,Tables,Samsung,Refurbished,4,269.37,0,Express,36.52,1077.48,188.56,286.72,0.2661,1070.77,1.0063,East,DC,WH-Alpha,Corporate,Mobile App,Email,SP-131,Team Beta,14.34,Debit Card,Delivered,No,7,1,1,Medium,Rachel Zane
ORD-11504,14-01-2025,20-01-2025,2025,January,1,3,Winter,CUST-382,Corporate,36-50,Male,Bronze,1331,PROD-CHA-645,HP Chairs,Furniture,Chairs,HP,New,5,350.41,0,Express,35.7,1752.05,245.29,489.9,0.2796,1741.13,1.0063,West,San Francisco,WH-Alpha,Corporate,Mobile App,Affiliate,SP-134,Team Beta,24.5,Cash,Delivered,No,6,2,2,Medium,Rachel Zane
ORD-11505,04-05-2024,11-05-2024,2024,May,2,18,Spring,CUST-512,Corporate,18-25,Male,Silver,2293,PROD-WAL-928,Logitech Wallets,Accessories,Wallets,Logitech,Refurbished,4,131.12,0.3,Overnight,35.43,367.14,91.78,-35.41,-0.0964,364.85,1.0063,North,Chicago,WH-Alpha,Home Office,Online,Email,SP-134,Team Gamma,0,Debit Card,Delivered,No,7,1,2,Loss,Rachel Zane
ORD-11506,25-05-2024,28-05-2024,2024,May,2,21,Spring,CUST-247,Small Business,18-25,Other,Silver,4192,PROD-JAC-729,HP Jackets,Clothing,Jackets,HP,Refurbished,1,108.28,0.15,Express,27.81,92.04,75.8,-11.57,-0.1257,91.47,1.0062,East,DC,WH-Gamma,Corporate,Mobile App,Email,SP-114,Team Beta,0,Credit Card,Delivered,No,3,5,3,Loss,Donna Paulsen
ORD-11507,21-05-2025,23-05-2025,2025,May,2,21,Spring,CUST-733,Corporate,26-35,Female,Gold,2291,PROD-SHI-973,Levis Shirts,Clothing,Shirts,Levis,Refurbished,1,89.88,0.05,Overnight,17.49,85.39,62.92,4.98,0.0583,84.86,1.0062,West,San Francisco,WH-Beta,Corporate,In-store,Email,SP-124,Team Gamma,0.25,Cash,Delivered,No,2,5,2,Medium,John Doe
ORD-11508,23-05-2025,26-05-2025,2025,May,2,21,Spring,CUST-723,Corporate,36-50,Other,Bronze,3341,PROD-CHA-887,Dell Chairs,Furniture,Chairs,Dell,New,6,261.08,0.05,Express,33.13,1488.16,182.76,358.47,0.2409,1478.89,1.0063,West,San Francisco,WH-Beta,Home Office,In-store,Email,SP-105,Team Alpha,17.92,Debit Card,Delivered,No,3,4,2,Medium,Harvey Specter
ORD-11509,28-09-2023,30-09-2023,2023,September,3,39,Fall,CUST-797,Individual,50+,Other,Bronze,2654,PROD-SMA-544,Sony Smartphones,Electronics,Smartphones,Sony,New,6,467.72,0.1,Overnight,48.28,2525.69,327.4,513.01,0.2031,2509.96,1.0063,North,Chicago,WH-Gamma,Corporate,In-store,Affiliate,SP-137,Team Beta,25.65,Credit Card,Delivered,No,2,1,1,High,John Doe
ORD-11510,04-05-2024,10-05-2024,2024,May,2,18,Spring,CUST-810,Small Business,50+,Female,Silver,1080,PROD-BED-679,Levis Beds,Furniture,Beds,Levis,New,7,335.34,0,Overnight,42.53,2347.38,234.74,661.67,0.2819,2332.76,1.0063,South,Miami,WH-Alpha,Consumer,In-store,Search Engine,SP-145,Team Gamma,33.08,Credit Card,Delivered,No,6,3,3,High,Jane Smith
ORD-11511,15-05-2025,20-05-2025,2025,May,2,20,Spring,CUST-511,Small Business,18-25,Female,Silver,3353,PROD-TAB-844,Samsung Tables,Furniture,Tables,Samsung,New,5,331.45,0,Overnight,9.89,1657.25,232.01,487.31,0.294,1646.93,1.0063,West,Seattle,WH-Alpha,Home Office,Mobile App,Direct,SP-126,Team Beta,24.37,PayPal,Delivered,No,5,4,3,Medium,Mike Ross
ORD-11512,06-05-2023,08-05-2023,2023,May,2,18,Spring,CUST-139,Small Business,50+,Male,Gold,2736,PROD-PAN-741,IKEA Pants,Clothing,Pants,IKEA,New,6,118.1,0.05,Standard,6.04,673.17,82.67,171.11,0.2542,668.98,1.0063,West,Los Angeles,WH-Alpha,Home Office,Mobile App,Email,SP-133,Team Gamma,8.56,Credit Card,Delivered,No,2,1,3,Medium,Donna Paulsen
ORD-11513,23-07-2025,27-07-2025,2025,July,3,30,Summer,CUST-505,Corporate,18-25,Female,Bronze,4676,PROD-BIN-161,Adidas Binders,Office Supplies,Binders,Adidas,New,9,64.17,0.3,Standard,27.45,404.27,25.67,145.79,0.3606,401.75,1.0063,North,New York,WH-Gamma,Home Office,In-store,Affiliate,SP-136,Team Gamma,7.29,Cash,Shipped,No,4,3,2,Medium,Harvey Specter
ORD-11514,10-07-2025,13-07-2025,2025,July,3,28,Summer,CUST-439,Small Business,26-35,Other,Platinum,2655,PROD-LAP-634,Nike Laptops,Electronics,Laptops,Nike,New,2,457.93,0,Overnight,39.91,915.86,320.55,234.85,0.2564,910.15,1.0063,East,Philadelphia,WH-Gamma,Home Office,In-store,Social Media,SP-149,Team Alpha,11.74,Cash,Delivered,No,3,5,3,Medium,Donna Paulsen
ORD-11515,01-05-2023,04-05-2023,2023,May,2,18,Spring,CUST-807,Individual,50+,Other,Silver,1844,PROD-SHO-305,Logitech Shoes,Clothing,Shoes,Logitech,New,2,113.19,0.05,Express,19.13,215.06,79.23,37.47,0.1742,213.72,1.0063,West,San Francisco,WH-Alpha,Consumer,In-store,Direct,SP-144,Team Beta,1.87,Debit Card,Delivered,No,3,5,1,Medium,Harvey Specter
ORD-11516,02-02-2025,03-02-2025,2025,February,1,5,Winter,CUST-343,Small Business,36-50,Female,Gold,845,PROD-SOF-473,Levis Sofas,Furniture,Sofas,Levis,New,5,291.2,0,Overnight,36.56,1456,203.84,400.24,0.2749,1446.93,1.0063,South,Dallas,WH-Alpha,Home Office,In-store,Email,SP-147,Team Gamma,20.01,Cash,Delivered,No,1,5,3,Medium,Mike Ross
ORD-11517,11-04-2024,16-04-2024,2024,April,2,15,Spring,CUST-150,Individual,50+,Other,Bronze,2386,PROD-PAP-573,IKEA Paper,Office Supplies,Paper,IKEA,New,1,57.32,0,Overnight,46.94,57.32,22.93,-12.55,-0.2189,56.96,1.0063,South,Dallas,WH-Alpha,Home Office,In-store,Email,SP-114,Team Alpha,0,Credit Card,Shipped,No,5,3,1,Loss,Jane Smith
ORD-11518,26-12-2024,31-12-2024,2024,December,4,52,Winter,CUST-863,Small Business,18-25,Male,Bronze,1054,PROD-SMA-251,Nike Smartphones,Electronics,Smartphones,Nike,New,8,417.86,0.05,Standard,25.65,3175.74,292.5,810.09,0.2551,3155.96,1.0063,North,Chicago,WH-Gamma,Corporate,Mobile App,Direct,SP-144,Team Gamma,40.5,Debit Card,Shipped,No,5,2,3,High,Rachel Zane
ORD-11519,02-06-2023,08-06-2023,2023,June,2,22,Summer,CUST-586,Small Business,26-35,Other,Silver,4270,PROD-WAL-346,IKEA Wallets,Accessories,Wallets,IKEA,New,10,169.37,0,Overnight,15.99,1693.7,118.56,492.11,0.2906,1683.15,1.0063,South,Dallas,WH-Gamma,Home Office,In-store,Direct,SP-105,Team Gamma,24.61,Credit Card,Returned,Yes,6,1,3,Medium,Mike Ross
ORD-11520,10-12-2023,12-12-2023,2023,December,4,49,Winter,CUST-375,Individual,18-25,Male,Gold,4897,PROD-TAB-254,HP Tablets,Electronics,Tablets,HP,New,10,431.93,0.2,Standard,46.3,3455.44,302.35,385.64,0.1116,3433.91,1.0063,West,Seattle,WH-Beta,Corporate,In-store,Email,SP-115,Team Alpha,19.28,PayPal,Shipped,No,2,4,1,Medium,Rachel Zane
ORD-11521,12-05-2023,18-05-2023,2023,May,2,19,Spring,CUST-481,Small Business,50+,Other,Platinum,699,PROD-TAB-864,HP Tablets,Electronics,Tablets,HP,New,7,466.77,0.05,Express,26.25,3104.02,326.74,790.59,0.2547,3084.68,1.0063,South,Atlanta,WH-Alpha,Home Office,Online,Affiliate,SP-123,Team Beta,39.53,Debit Card,Delivered,No,6,4,3,High,Mike Ross
ORD-11522,12-08-2025,18-08-2025,2025,August,3,33,Summer,CUST-120,Small Business,18-25,Male,Silver,3440,PROD-BED-801,Dell Beds,Furniture,Beds,Dell,New,3,241.03,0,Express,23.35,723.09,168.72,193.58,0.2677,718.59,1.0063,West,San Francisco,WH-Alpha,Home Office,Mobile App,Social Media,SP-100,Team Alpha,9.68,PayPal,Delivered,No,6,5,3,Medium,John Doe
ORD-11523,14-05-2024,18-05-2024,2024,May,2,20,Spring,CUST-445,Small Business,18-25,Male,Gold,3990,PROD-CHA-883,Apple Chairs,Furniture,Chairs,Apple,New,3,254.85,0.05,Express,20.9,726.32,178.39,170.25,0.2344,721.8,1.0063,North,New York,WH-Beta,Consumer,In-store,Affiliate,SP-113,Team Beta,8.51,Debit Card,Delivered,No,4,2,3,Medium,Donna Paulsen
ORD-11524,05-04-2024,10-04-2024,2024,April,2,14,Spring,CUST-937,Corporate,26-35,Female,Bronze,806,PROD-BAG-407,Adidas Bags,Accessories,Bags,Adidas,New,7,146.74,0.15,Overnight,24.04,873.1,102.72,130.02,0.1489,867.66,1.0063,South,Atlanta,WH-Alpha,Corporate,Mobile App,Search Engine,SP-101,Team Gamma,6.5,Cash,Delivered,No,5,1,2,Medium,Jane Smith
ORD-11525,08-05-2023,12-05-2023,2023,May,2,19,Spring,CUST-912,Individual,36-50,Male,Platinum,3575,PROD-WAT-964,Samsung Watches,Accessories,Watches,Samsung,New,7,169.1,0,Standard,35.31,1183.7,118.37,319.8,0.2702,1176.33,1.0063,West,Los Angeles,WH-Beta,Consumer,Online,Search Engine,SP-123,Team Gamma,15.99,Credit Card,Delivered,No,4,1,1,Medium,Donna Paulsen
ORD-11526,17-05-2024,18-05-2024,2024,May,2,20,Spring,CUST-410,Small Business,50+,Female,Gold,2156,PROD-WAL-545,Samsung Wallets,Accessories,Wallets,Samsung,Refurbished,7,166.42,0.05,Overnight,24.52,1106.69,116.49,266.74,0.241,1099.8,1.0063,East,DC,WH-Gamma,Corporate,Online,Search Engine,SP-135,Team Alpha,13.34,Debit Card,Delivered,No,1,4,3,Medium,Jane Smith
ORD-11527,14-12-2025,17-12-2025,2025,December,4,50,Winter,CUST-418,Individual,26-35,Other,Platinum,3192,PROD-SHO-520,Dell Shoes,Clothing,Shoes,Dell,New,2,98.35,0.15,Express,19.59,167.2,68.84,9.93,0.0594,166.16,1.0063,West,San Francisco,WH-Beta,Home Office,In-store,Email,SP-130,Team Alpha,0.5,Cash,Delivered,No,3,4,1,Medium,Mike Ross
ORD-11528,19-02-2025,25-02-2025,2025,February,1,8,Winter,CUST-387,Individual,36-50,Other,Gold,2264,PROD-PAN-426,HP Pants,Clothing,Pants,HP,Refurbished,3,94.67,0,Overnight,38.46,284.01,66.27,46.74,0.1646,282.24,1.0063,West,Los Angeles,WH-Beta,Consumer,In-store,Social Media,SP-108,Team Alpha,2.34,Cash,Delivered,No,6,4,1,Medium,Jane Smith
ORD-11529,22-12-2023,28-12-2023,2023,December,4,51,Winter,CUST-963,Individual,18-25,Other,Gold,775,PROD-CHA-980,Dell Chairs,Furniture,Chairs,Dell,New,4,286.71,0.2,Standard,14.13,917.47,200.7,100.54,0.1096,911.75,1.0063,North,Boston,WH-Gamma,Corporate,In-store,Social Media,SP-107,Team Gamma,5.03,Cash,Delivered,No,6,1,1,Medium,Rachel Zane
ORD-11530,26-02-2024,01-03-2024,2024,February,1,9,Winter,CUST-603,Small Business,36-50,Male,Gold,3861,PROD-SOF-950,Sony Sofas,Furniture,Sofas,Sony,New,4,345.99,0,Standard,14.09,1383.96,242.19,401.11,0.2898,1375.34,1.0063,West,Los Angeles,WH-Alpha,Corporate,In-store,Email,SP-103,Team Beta,20.06,PayPal,Delivered,No,4,4,3,Medium,Jane Smith
ORD-11531,06-07-2024,13-07-2024,2024,July,3,27,Summer,CUST-978,Small Business,18-25,Other,Gold,1901,PROD-WAL-165,Levis Wallets,Accessories,Wallets,Levis,New,9,125.49,0,Express,36.34,1129.41,87.84,302.51,0.2678,1122.37,1.0063,North,Boston,WH-Beta,Consumer,Online,Email,SP-122,Team Alpha,15.13,Cash,Delivered,No,7,1,3,Medium,Jane Smith
ORD-11532,06-04-2025,11-04-2025,2025,April,2,14,Spring,CUST-812,Individual,18-25,Other,Platinum,2275,PROD-SHO-749,Levis Shoes,Clothing,Shoes,Levis,New,13,111.89,0.05,Express,44,1381.84,78.32,319.68,0.2313,1373.23,1.0063,West,Seattle,WH-Beta,Corporate,Mobile App,Email,SP-123,Team Beta,15.98,Debit Card,Delivered,No,5,5,1,Medium,Donna Paulsen
ORD-11533,06-12-2023,09-12-2023,2023,December,4,49,Winter,CUST-801,Corporate,26-35,Female,Silver,3881,PROD-PEN-308,Logitech Pens,Office Supplies,Pens,Logitech,New,1,41.78,0,Express,15.85,41.78,16.71,9.22,0.2207,41.52,1.0063,West,San Francisco,WH-Alpha,Home Office,In-store,Social Media,SP-149,Team Alpha,0.46,PayPal,Delivered,No,3,2,2,Medium,Jane Smith
ORD-11534,03-08-2024,09-08-2024,2024,August,3,31,Summer,CUST-200,Individual,18-25,Female,Platinum,4550,PROD-PAN-966,HP Pants,Clothing,Pants,HP,New,7,98.81,0.1,Overnight,13.6,622.5,69.17,124.71,0.2003,618.62,1.0063,West,Seattle,WH-Beta,Corporate,Mobile App,Email,SP-108,Team Alpha,6.24,Credit Card,Delivered,No,6,4,1,Medium,Harvey Specter
ORD-11535,20-07-2025,24-07-2025,2025,July,3,29,Summer,CUST-989,Corporate,26-35,Other,Gold,3960,PROD-CHA-522,Apple Chairs,Furniture,Chairs,Apple,New,4,252.66,0.05,Standard,35.16,960.11,176.86,217.51,0.2265,954.13,1.0063,North,Boston,WH-Gamma,Home Office,In-store,Direct,SP-118,Team Alpha,10.88,Cash,Returned,Yes,4,1,2,Medium,Mike Ross
ORD-11536,28-04-2024,02-05-2024,2024,April,2,17,Spring,CUST-333,Individual,36-50,Other,Platinum,2380,PROD-SHI-373,Sony Shirts,Clothing,Shirts,Sony,New,4,83.21,0,Overnight,32.94,332.84,58.25,66.9,0.201,330.77,1.0063,West,Los Angeles,WH-Beta,Corporate,In-store,Direct,SP-129,Team Alpha,3.35,Debit Card,Delivered,No,4,5,1,Medium,John Doe
ORD-11537,13-11-2024,15-11-2024,2024,November,4,46,Fall,CUST-237,Individual,36-50,Male,Platinum,4335,PROD-CHA-943,Sony Chairs,Furniture,Chairs,Sony,New,1,262.9,0.2,Express,25.13,210.32,184.03,1.16,0.0055,209.01,1.0063,North,New York,WH-Alpha,Consumer,Online,Direct,SP-109,Team Gamma,0.06,Debit Card,Delivered,No,2,3,1,Medium,John Doe
ORD-11538,20-02-2025,23-02-2025,2025,February,1,8,Winter,CUST-407,Individual,18-25,Male,Platinum,4778,PROD-BAG-393,HP Bags,Accessories,Bags,HP,New,3,148.85,0.1,Standard,9.31,401.9,104.19,80.02,0.1991,399.4,1.0063,East,Philadelphia,WH-Alpha,Home Office,In-store,Email,SP-135,Team Gamma,4,PayPal,Delivered,No,3,5,1,Medium,Harvey Specter
ORD-11539,22-12-2023,26-12-2023,2023,December,4,51,Winter,CUST-861,Small Business,26-35,Other,Gold,2344,PROD-WAL-761,Levis Wallets,Accessories,Wallets,Levis,Refurbished,5,136.58,0.05,Express,9.13,648.76,95.61,161.58,0.2491,644.72,1.0063,North,Chicago,WH-Beta,Corporate,In-store,Direct,SP-126,Team Alpha,8.08,Credit Card,Delivered,No,4,2,3,Medium,Donna Paulsen
ORD-11540,08-11-2025,10-11-2025,2025,November,4,45,Fall,CUST-553,Corporate,18-25,Female,Platinum,3877,PROD-BAG-264,Nike Bags,Accessories,Bags,Nike,New,2,174.59,0,Standard,39.98,349.18,122.21,64.78,0.1855,347,1.0063,East,DC,WH-Alpha,Home Office,In-store,Email,SP-115,Team Gamma,3.24,PayPal,Delivered,No,2,5,2,Medium,Harvey Specter
ORD-11541,16-07-2023,23-07-2023,2023,July,3,28,Summer,CUST-892,Corporate,26-35,Other,Bronze,571,PROD-BIN-362,Levis Binders,Office Supplies,Binders,Levis,New,7,41.1,0,Standard,25.33,287.7,16.44,147.29,0.512,285.91,1.0063,North,New York,WH-Alpha,Consumer,Online,Direct,SP-113,Team Gamma,7.36,Cash,Delivered,No,7,4,2,Medium,John Doe
ORD-11542,19-08-2025,24-08-2025,2025,August,3,34,Summer,CUST-945,Individual,26-35,Male,Gold,2176,PROD-BIN-803,Logitech Binders,Office Supplies,Binders,Logitech,New,13,45.78,0.1,Express,43.61,535.63,18.31,253.99,0.4742,532.29,1.0063,North,New York,WH-Beta,Corporate,Mobile App,Email,SP-114,Team Gamma,12.7,Credit Card,Delivered,No,5,4,1,Medium,Rachel Zane
ORD-11543,05-01-2024,09-01-2024,2024,January,1,1,Winter,CUST-428,Small Business,26-35,Female,Platinum,1795,PROD-SOF-715,Logitech Sofas,Furniture,Sofas,Logitech,Refurbished,11,262.64,0.15,Standard,30.86,2455.68,183.85,402.47,0.1639,2440.38,1.0063,West,Seattle,WH-Beta,Corporate,Online,Affiliate,SP-103,Team Gamma,20.12,Credit Card,Shipped,No,4,3,3,Medium,John Doe
ORD-11544,08-04-2024,10-04-2024,2024,April,2,15,Spring,CUST-375,Small Business,36-50,Female,Bronze,1543,PROD-LAP-341,HP Laptops,Electronics,Laptops,HP,New,7,574.41,0,Standard,32.84,4020.87,402.09,1173.4,0.2918,3995.82,1.0063,South,Dallas,WH-Alpha,Home Office,In-store,Search Engine,SP-147,Team Beta,58.67,Credit Card,Delivered,No,2,1,3,High,John Doe
ORD-11545,15-12-2024,22-12-2024,2024,December,4,50,Winter,CUST-846,Corporate,26-35,Male,Platinum,3125,PROD-STO-515,Adidas Storage,Office Supplies,Storage,Adidas,Refurbished,11,52.57,0.05,Express,47.04,549.36,21.03,270.99,0.4933,545.94,1.0063,South,Atlanta,WH-Beta,Consumer,In-store,Affiliate,SP-108,Team Beta,13.55,PayPal,Delivered,No,7,5,2,Medium,Mike Ross
ORD-11546,21-10-2024,23-10-2024,2024,October,4,43,Fall,CUST-526,Small Business,36-50,Other,Silver,3542,PROD-BED-344,Adidas Beds,Furniture,Beds,Adidas,New,5,327.64,0.05,Standard,12.41,1556.29,229.35,397.13,0.2552,1546.59,1.0063,West,Los Angeles,WH-Gamma,Consumer,In-store,Search Engine,SP-107,Team Gamma,19.86,Debit Card,Delivered,No,2,3,3,Medium,John Doe
ORD-11547,09-08-2023,12-08-2023,2023,August,3,32,Summer,CUST-719,Corporate,26-35,Other,Platinum,1314,PROD-SHO-216,Apple Shoes,Clothing,Shoes,Apple,Refurbished,10,94.81,0,Express,29.44,948.1,66.37,254.96,0.2689,942.19,1.0063,East,Philadelphia,WH-Beta,Corporate,Mobile App,Search Engine,SP-144,Team Beta,12.75,PayPal,Delivered,No,3,4,2,Medium,John Doe
ORD-11548,15-02-2025,22-02-2025,2025,February,1,7,Winter,CUST-761,Corporate,36-50,Other,Platinum,2694,PROD-BEL-253,Adidas Belts,Accessories,Belts,Adidas,New,7,146.07,0.15,Overnight,7.62,869.12,102.25,145.75,0.1677,863.71,1.0063,West,Los Angeles,WH-Alpha,Home Office,Mobile App,Direct,SP-145,Team Alpha,7.29,Debit Card,Delivered,No,7,1,2,Medium,Jane Smith
ORD-11549,09-05-2023,15-05-2023,2023,May,2,19,Spring,CUST-191,Corporate,50+,Male,Silver,4000,PROD-BEL-296,IKEA Belts,Accessories,Belts,IKEA,New,1,122.28,0,Overnight,21.15,122.28,85.6,15.53,0.127,121.52,1.0063,South,Miami,WH-Gamma,Corporate,In-store,Search Engine,SP-109,Team Beta,0.78,PayPal,Shipped,No,6,1,2,Medium,Harvey Specter
ORD-11550,22-09-2023,24-09-2023,2023,September,3,38,Fall,CUST-292,Small Business,36-50,Female,Gold,809,PROD-WAL-128,IKEA Wallets,Accessories,Wallets,IKEA,New,4,149.31,0,Express,11.66,597.24,104.52,167.5,0.2805,593.52,1.0063,North,Boston,WH-Alpha,Corporate,In-store,Search Engine,SP-124,Team Alpha,8.38,Debit Card,Delivered,No,2,2,3,Medium,John Doe
ORD-11551,01-05-2025,08-05-2025,2025,May,2,18,Spring,CUST-552,Corporate,36-50,Male,Silver,2561,PROD-TAB-351,Samsung Tables,Furniture,Tables,Samsung,New,2,305.82,0,Standard,13.45,611.64,214.07,170.05,0.278,607.83,1.0063,West,San Francisco,WH-Alpha,Home Office,Mobile App,Affiliate,SP-146,Team Beta,8.5,Debit Card,Cancelled,No,7,4,2,Medium,John Doe
ORD-11552,26-05-2024,30-05-2024,2024,May,2,21,Spring,CUST-316,Corporate,18-25,Other,Gold,4727,PROD-WAT-916,IKEA Watches,Accessories,Watches,IKEA,Refurbished,8,173.82,0,Overnight,47.07,1390.56,121.67,370.13,0.2662,1381.9,1.0063,East,Philadelphia,WH-Gamma,Consumer,Online,Search Engine,SP-101,Team Beta,18.51,Credit Card,Delivered,No,4,1,2,Medium,Rachel Zane
ORD-11553,15-01-2025,16-01-2025,2025,January,1,3,Winter,CUST-943,Individual,26-35,Male,Silver,2377,PROD-PAP-947,Nike Paper,Office Supplies,Paper,Nike,New,2,63.41,0,Express,32.48,126.82,25.36,43.62,0.344,126.03,1.0063,West,Los Angeles,WH-Beta,Corporate,Online,Email,SP-144,Team Alpha,2.18,Debit Card,Delivered,No,1,2,1,Medium,John Doe
ORD-11554,10-07-2024,15-07-2024,2024,July,3,28,Summer,CUST-516,Corporate,50+,Female,Platinum,3302,PROD-SHI-417,Nike Shirts,Clothing,Shirts,Nike,New,1,96.99,0.2,Express,45.15,77.59,67.89,-35.45,-0.4569,77.11,1.0062,South,Atlanta,WH-Alpha,Corporate,Mobile App,Email,SP-127,Team Alpha,0,Cash,Returned,Yes,5,2,2,Loss,Mike Ross
